updatetime,vehiclecount,totalspaces,garagecode,streamtime
01:50,95,953,4,16:19
01:50,17,130,5,16:19
01:50,68,400,6,16:19
01:50,22,210,7,16:19
01:50,75,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,82,953,4,16:19
31:50,8,130,5,16:19
31:50,65,400,6,16:19
31:50,20,210,7,16:19
31:50,71,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,237,1240,3,16:19
01:50,76,953,4,16:19
01:50,4,130,5,16:19
01:50,64,400,6,16:19
01:50,5,210,7,16:19
01:50,69,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,235,1240,3,16:19
31:50,47,953,4,16:19
31:50,6,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,67,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,235,1240,3,16:19
01:50,26,953,4,16:19
01:50,3,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,66,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,18,953,4,16:19
31:50,0,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,237,1240,3,16:19
01:50,15,953,4,16:19
01:50,0,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,14,953,4,16:19
31:50,0,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,237,1240,3,16:19
01:50,13,953,4,16:19
01:50,0,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,13,953,4,16:19
31:50,0,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,237,1240,3,16:19
01:50,13,953,4,16:19
01:50,0,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,13,953,4,16:19
31:50,0,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,237,1240,3,16:19
01:50,14,953,4,16:19
01:50,0,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,35,65,1,16:19
31:50,512,512,2,16:19
31:50,237,1240,3,16:19
31:50,14,953,4,16:19
31:50,0,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,239,1240,3,16:19
01:50,14,953,4,16:19
01:50,2,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,35,65,1,16:19
31:50,512,512,2,16:19
31:50,242,1240,3,16:19
31:50,14,953,4,16:19
31:50,2,130,5,16:19
31:50,64,400,6,16:19
31:50,1,210,7,16:19
31:50,65,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,247,1240,3,16:19
01:50,16,953,4,16:19
01:50,3,130,5,16:19
01:50,64,400,6,16:19
01:50,1,210,7,16:19
01:50,65,700,8,16:19
31:50,33,65,1,16:19
31:50,512,512,2,16:19
31:50,257,1240,3,16:19
31:50,25,953,4,16:19
31:50,5,130,5,16:19
31:50,64,400,6,16:19
31:50,3,210,7,16:19
31:50,66,700,8,16:19
01:50,33,65,1,16:19
01:50,512,512,2,16:19
01:50,278,1240,3,16:19
01:50,33,953,4,16:19
01:50,0,130,5,16:19
01:50,70,400,6,16:19
01:50,6,210,7,16:19
01:50,71,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,325,1240,3,16:19
31:50,58,953,4,16:19
31:50,0,130,5,16:19
31:50,71,400,6,16:19
31:50,9,210,7,16:19
31:50,85,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,434,1240,3,16:19
01:50,133,953,4,16:19
01:50,5,130,5,16:19
01:50,75,400,6,16:19
01:50,29,210,7,16:19
01:50,130,700,8,16:19
31:50,25,65,1,16:19
31:50,512,512,2,16:19
31:50,617,1240,3,16:19
31:50,208,953,4,16:19
31:50,8,130,5,16:19
31:50,85,400,6,16:19
31:50,49,210,7,16:19
31:50,193,700,8,16:19
01:50,16,65,1,16:19
01:50,512,512,2,16:19
01:50,819,1240,3,16:19
01:50,245,953,4,16:19
01:50,24,130,5,16:19
01:50,109,400,6,16:19
01:50,58,210,7,16:19
01:50,244,700,8,16:19
31:50,16,65,1,16:19
31:50,512,512,2,16:19
31:50,876,1240,3,16:19
31:50,298,953,4,16:19
31:50,47,130,5,16:19
31:50,144,400,6,16:19
31:50,61,210,7,16:19
31:50,300,700,8,16:19
01:50,24,65,1,16:19
01:50,512,512,2,16:19
01:50,894,1240,3,16:19
01:50,375,953,4,16:19
01:50,54,130,5,16:19
01:50,189,400,6,16:19
01:50,65,210,7,16:19
01:50,356,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,909,1240,3,16:19
31:50,459,953,4,16:19
31:50,68,130,5,16:19
31:50,240,400,6,16:19
31:50,62,210,7,16:19
31:50,435,700,8,16:19
01:50,32,65,1,16:19
01:50,512,512,2,16:19
01:50,912,1240,3,16:19
01:50,496,953,4,16:19
01:50,81,130,5,16:19
01:50,262,400,6,16:19
01:50,66,210,7,16:19
01:50,515,700,8,16:19
31:50,37,65,1,16:19
31:50,512,512,2,16:19
31:50,929,1240,3,16:19
31:50,537,953,4,16:19
31:50,79,130,5,16:19
31:50,269,400,6,16:19
31:50,67,210,7,16:19
31:50,556,700,8,16:19
01:50,41,65,1,16:19
01:50,512,512,2,16:19
01:50,929,1240,3,16:19
01:50,569,953,4,16:19
01:50,78,130,5,16:19
01:50,287,400,6,16:19
01:50,63,210,7,16:19
01:50,567,700,8,16:19
31:50,32,65,1,16:19
31:50,512,512,2,16:19
31:50,950,1240,3,16:19
31:50,558,953,4,16:19
31:50,80,130,5,16:19
31:50,313,400,6,16:19
31:50,65,210,7,16:19
31:50,561,700,8,16:19
01:50,33,65,1,16:19
01:50,512,512,2,16:19
01:50,941,1240,3,16:19
01:50,576,953,4,16:19
01:50,76,130,5,16:19
01:50,333,400,6,16:19
01:50,69,210,7,16:19
01:50,586,700,8,16:19
31:50,29,65,1,16:19
31:50,512,512,2,16:19
31:50,955,1240,3,16:19
31:50,568,953,4,16:19
31:50,79,130,5,16:19
31:50,326,400,6,16:19
31:50,68,210,7,16:19
31:50,591,700,8,16:19
01:50,26,65,1,16:19
01:50,512,512,2,16:19
01:50,943,1240,3,16:19
01:50,540,953,4,16:19
01:50,84,130,5,16:19
01:50,311,400,6,16:19
01:50,70,210,7,16:19
01:50,582,700,8,16:19
31:50,24,65,1,16:19
31:50,512,512,2,16:19
31:50,927,1240,3,16:19
31:50,533,953,4,16:19
31:50,78,130,5,16:19
31:50,297,400,6,16:19
31:50,65,210,7,16:19
31:50,554,700,8,16:19
01:50,28,65,1,16:19
01:50,512,512,2,16:19
01:50,905,1240,3,16:19
01:50,510,953,4,16:19
01:50,66,130,5,16:19
01:50,268,400,6,16:19
01:50,56,210,7,16:19
01:50,493,700,8,16:19
31:50,21,65,1,16:19
31:50,512,512,2,16:19
31:50,828,1240,3,16:19
31:50,453,953,4,16:19
31:50,49,130,5,16:19
31:50,255,400,6,16:19
31:50,35,210,7,16:19
31:50,472,700,8,16:19
01:50,22,65,1,16:19
01:50,512,512,2,16:19
01:50,759,1240,3,16:19
01:50,436,953,4,16:19
01:50,49,130,5,16:19
01:50,243,400,6,16:19
01:50,27,210,7,16:19
01:50,433,700,8,16:19
31:50,16,65,1,16:19
31:50,512,512,2,16:19
31:50,550,1240,3,16:19
31:50,380,953,4,16:19
31:50,47,130,5,16:19
31:50,224,400,6,16:19
31:50,21,210,7,16:19
31:50,498,700,8,16:19
01:50,22,65,1,16:19
01:50,512,512,2,16:19
01:50,473,1240,3,16:19
01:50,337,953,4,16:19
01:50,48,130,5,16:19
01:50,207,400,6,16:19
01:50,22,210,7,16:19
01:50,383,700,8,16:19
31:50,15,65,1,16:19
31:50,512,512,2,16:19
31:50,424,1240,3,16:19
31:50,304,953,4,16:19
31:50,53,130,5,16:19
31:50,179,400,6,16:19
31:50,20,210,7,16:19
31:50,356,700,8,16:19
01:50,26,65,1,16:19
01:50,512,512,2,16:19
01:50,386,1240,3,16:19
01:50,273,953,4,16:19
01:50,50,130,5,16:19
01:50,153,400,6,16:19
01:50,16,210,7,16:19
01:50,315,700,8,16:19
31:50,26,65,1,16:19
31:50,512,512,2,16:19
31:50,375,1240,3,16:19
31:50,252,953,4,16:19
31:50,40,130,5,16:19
31:50,138,400,6,16:19
31:50,16,210,7,16:19
31:50,285,700,8,16:19
01:50,29,65,1,16:19
01:50,512,512,2,16:19
01:50,353,1240,3,16:19
01:50,229,953,4,16:19
01:50,38,130,5,16:19
01:50,124,400,6,16:19
01:50,14,210,7,16:19
01:50,272,700,8,16:19
31:50,31,65,1,16:19
31:50,512,512,2,16:19
31:50,349,1240,3,16:19
31:50,182,953,4,16:19
31:50,44,130,5,16:19
31:50,124,400,6,16:19
31:50,16,210,7,16:19
31:50,256,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,340,1240,3,16:19
01:50,173,953,4,16:19
01:50,45,130,5,16:19
01:50,111,400,6,16:19
01:50,16,210,7,16:19
01:50,228,700,8,16:19
31:50,38,65,1,16:19
31:50,512,512,2,16:19
31:50,332,1240,3,16:19
31:50,176,953,4,16:19
31:50,38,130,5,16:19
31:50,98,400,6,16:19
31:50,16,210,7,16:19
31:50,181,700,8,16:19
01:50,38,65,1,16:19
01:50,512,512,2,16:19
01:50,313,1240,3,16:19
01:50,180,953,4,16:19
01:50,34,130,5,16:19
01:50,82,400,6,16:19
01:50,15,210,7,16:19
01:50,141,700,8,16:19
31:50,37,65,1,16:19
31:50,512,512,2,16:19
31:50,296,1240,3,16:19
31:50,144,953,4,16:19
31:50,24,130,5,16:19
31:50,74,400,6,16:19
31:50,12,210,7,16:19
31:50,111,700,8,16:19
01:50,32,65,1,16:19
01:50,512,512,2,16:19
01:50,274,1240,3,16:19
01:50,122,953,4,16:19
01:50,23,130,5,16:19
01:50,62,400,6,16:19
01:50,10,210,7,16:19
01:50,96,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,256,1240,3,16:19
31:50,105,953,4,16:19
31:50,20,130,5,16:19
31:50,54,400,6,16:19
31:50,9,210,7,16:19
31:50,91,700,8,16:19
01:50,37,65,1,16:19
01:50,512,512,2,16:19
01:50,257,1240,3,16:19
01:50,88,953,4,16:19
01:50,21,130,5,16:19
01:50,52,400,6,16:19
01:50,6,210,7,16:19
01:50,89,700,8,16:19
31:50,37,65,1,16:19
31:50,512,512,2,16:19
31:50,258,1240,3,16:19
31:50,48,953,4,16:19
31:50,17,130,5,16:19
31:50,50,400,6,16:19
31:50,6,210,7,16:19
31:50,89,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,257,1240,3,16:19
01:50,25,953,4,16:19
01:50,14,130,5,16:19
01:50,49,400,6,16:19
01:50,6,210,7,16:19
01:50,89,700,8,16:19
31:50,39,65,1,16:19
31:50,512,512,2,16:19
31:50,256,1240,3,16:19
31:50,17,953,4,16:19
31:50,9,130,5,16:19
31:50,49,400,6,16:19
31:50,6,210,7,16:19
31:50,89,700,8,16:19
01:50,38,65,1,16:19
01:50,512,512,2,16:19
01:50,258,1240,3,16:19
01:50,15,953,4,16:19
01:50,9,130,5,16:19
01:50,49,400,6,16:19
01:50,6,210,7,16:19
01:50,89,700,8,16:19
31:50,38,65,1,16:19
31:50,512,512,2,16:19
31:50,258,1240,3,16:19
31:50,15,953,4,16:19
31:50,9,130,5,16:19
31:50,49,400,6,16:19
31:50,7,210,7,16:19
31:50,90,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,258,1240,3,16:19
01:50,15,953,4,16:19
01:50,9,130,5,16:19
01:50,49,400,6,16:19
01:50,7,210,7,16:19
01:50,91,700,8,16:19
31:50,39,65,1,16:19
31:50,512,512,2,16:19
31:50,258,1240,3,16:19
31:50,14,953,4,16:19
31:50,6,130,5,16:19
31:50,49,400,6,16:19
31:50,7,210,7,16:19
31:50,91,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,258,1240,3,16:19
01:50,14,953,4,16:19
01:50,5,130,5,16:19
01:50,49,400,6,16:19
01:50,6,210,7,16:19
01:50,92,700,8,16:19
31:50,39,65,1,16:19
31:50,512,512,2,16:19
31:50,259,1240,3,16:19
31:50,14,953,4,16:19
31:50,6,130,5,16:19
31:50,49,400,6,16:19
31:50,6,210,7,16:19
31:50,92,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,258,1240,3,16:19
01:50,14,953,4,16:19
01:50,6,130,5,16:19
01:50,49,400,6,16:19
01:50,6,210,7,16:19
01:50,92,700,8,16:19
31:50,39,65,1,16:19
31:50,512,512,2,16:19
31:50,258,1240,3,16:19
31:50,15,953,4,16:19
31:50,3,130,5,16:19
31:50,49,400,6,16:19
31:50,6,210,7,16:19
31:50,92,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,258,1240,3,16:19
01:50,15,953,4,16:19
01:50,5,130,5,16:19
01:50,49,400,6,16:19
01:50,6,210,7,16:19
01:50,92,700,8,16:19
31:50,39,65,1,16:19
31:50,512,512,2,16:19
31:50,261,1240,3,16:19
31:50,15,953,4,16:19
31:50,3,130,5,16:19
31:50,49,400,6,16:19
31:50,6,210,7,16:19
31:50,92,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,265,1240,3,16:19
01:50,17,953,4,16:19
01:50,4,130,5,16:19
01:50,49,400,6,16:19
01:50,7,210,7,16:19
01:50,93,700,8,16:19
31:50,37,65,1,16:19
31:50,512,512,2,16:19
31:50,272,1240,3,16:19
31:50,23,953,4,16:19
31:50,7,130,5,16:19
31:50,49,400,6,16:19
31:50,9,210,7,16:19
31:50,93,700,8,16:19
01:50,36,65,1,16:19
01:50,512,512,2,16:19
01:50,303,1240,3,16:19
01:50,29,953,4,16:19
01:50,3,130,5,16:19
01:50,49,400,6,16:19
01:50,12,210,7,16:19
01:50,93,700,8,16:19
31:50,38,65,1,16:19
31:50,512,512,2,16:19
31:50,353,1240,3,16:19
31:50,60,953,4,16:19
31:50,5,130,5,16:19
31:50,51,400,6,16:19
31:50,13,210,7,16:19
31:50,100,700,8,16:19
01:50,27,65,1,16:19
01:50,512,512,2,16:19
01:50,469,1240,3,16:19
01:50,107,953,4,16:19
01:50,7,130,5,16:19
01:50,52,400,6,16:19
01:50,27,210,7,16:19
01:50,147,700,8,16:19
31:50,31,65,1,16:19
31:50,512,512,2,16:19
31:50,585,1240,3,16:19
31:50,197,953,4,16:19
31:50,11,130,5,16:19
31:50,74,400,6,16:19
31:50,45,210,7,16:19
31:50,221,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,805,1240,3,16:19
01:50,242,953,4,16:19
01:50,21,130,5,16:19
01:50,110,400,6,16:19
01:50,53,210,7,16:19
01:50,219,700,8,16:19
31:50,45,65,1,16:19
31:50,512,512,2,16:19
31:50,903,1240,3,16:19
31:50,288,953,4,16:19
31:50,28,130,5,16:19
31:50,118,400,6,16:19
31:50,59,210,7,16:19
31:50,267,700,8,16:19
01:50,48,65,1,16:19
01:50,512,512,2,16:19
01:50,975,1240,3,16:19
01:50,335,953,4,16:19
01:50,36,130,5,16:19
01:50,158,400,6,16:19
01:50,62,210,7,16:19
01:50,314,700,8,16:19
31:50,47,65,1,16:19
31:50,512,512,2,16:19
31:50,994,1240,3,16:19
31:50,399,953,4,16:19
31:50,50,130,5,16:19
31:50,221,400,6,16:19
31:50,67,210,7,16:19
31:50,381,700,8,16:19
01:50,51,65,1,16:19
01:50,512,512,2,16:19
01:50,997,1240,3,16:19
01:50,466,953,4,16:19
01:50,61,130,5,16:19
01:50,256,400,6,16:19
01:50,67,210,7,16:19
01:50,434,700,8,16:19
31:50,53,65,1,16:19
31:50,512,512,2,16:19
31:50,1010,1240,3,16:19
31:50,506,953,4,16:19
31:50,58,130,5,16:19
31:50,292,400,6,16:19
31:50,67,210,7,16:19
31:50,465,700,8,16:19
01:50,53,65,1,16:19
01:50,512,512,2,16:19
01:50,1008,1240,3,16:19
01:50,511,953,4,16:19
01:50,49,130,5,16:19
01:50,310,400,6,16:19
01:50,64,210,7,16:19
01:50,474,700,8,16:19
31:50,53,65,1,16:19
31:50,512,512,2,16:19
31:50,1016,1240,3,16:19
31:50,520,953,4,16:19
31:50,45,130,5,16:19
31:50,328,400,6,16:19
31:50,60,210,7,16:19
31:50,491,700,8,16:19
01:50,47,65,1,16:19
01:50,512,512,2,16:19
01:50,1020,1240,3,16:19
01:50,521,953,4,16:19
01:50,55,130,5,16:19
01:50,339,400,6,16:19
01:50,60,210,7,16:19
01:50,507,700,8,16:19
31:50,45,65,1,16:19
31:50,512,512,2,16:19
31:50,1015,1240,3,16:19
31:50,537,953,4,16:19
31:50,37,130,5,16:19
31:50,336,400,6,16:19
31:50,58,210,7,16:19
31:50,508,700,8,16:19
01:50,46,65,1,16:19
01:50,512,512,2,16:19
01:50,1007,1240,3,16:19
01:50,555,953,4,16:19
01:50,33,130,5,16:19
01:50,297,400,6,16:19
01:50,59,210,7,16:19
01:50,499,700,8,16:19
31:50,41,65,1,16:19
31:50,512,512,2,16:19
31:50,984,1240,3,16:19
31:50,550,953,4,16:19
31:50,32,130,5,16:19
31:50,273,400,6,16:19
31:50,56,210,7,16:19
31:50,475,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,951,1240,3,16:19
01:50,521,953,4,16:19
01:50,21,130,5,16:19
01:50,260,400,6,16:19
01:50,56,210,7,16:19
01:50,434,700,8,16:19
31:50,28,65,1,16:19
31:50,512,512,2,16:19
31:50,860,1240,3,16:19
31:50,510,953,4,16:19
31:50,2,130,5,16:19
31:50,244,400,6,16:19
31:50,52,210,7,16:19
31:50,364,700,8,16:19
01:50,17,65,1,16:19
01:50,512,512,2,16:19
01:50,759,1240,3,16:19
01:50,490,953,4,16:19
01:50,2,130,5,16:19
01:50,218,400,6,16:19
01:50,48,210,7,16:19
01:50,312,700,8,16:19
31:50,12,65,1,16:19
31:50,512,512,2,16:19
31:50,570,1240,3,16:19
31:50,466,953,4,16:19
31:50,7,130,5,16:19
31:50,190,400,6,16:19
31:50,40,210,7,16:19
31:50,283,700,8,16:19
01:50,7,65,1,16:19
01:50,512,512,2,16:19
01:50,448,1240,3,16:19
01:50,402,953,4,16:19
01:50,7,130,5,16:19
01:50,187,400,6,16:19
01:50,38,210,7,16:19
01:50,239,700,8,16:19
31:50,13,65,1,16:19
31:50,512,512,2,16:19
31:50,394,1240,3,16:19
31:50,349,953,4,16:19
31:50,21,130,5,16:19
31:50,167,400,6,16:19
31:50,28,210,7,16:19
31:50,211,700,8,16:19
01:50,17,65,1,16:19
01:50,512,512,2,16:19
01:50,358,1240,3,16:19
01:50,306,953,4,16:19
01:50,14,130,5,16:19
01:50,169,400,6,16:19
01:50,22,210,7,16:19
01:50,164,700,8,16:19
31:50,23,65,1,16:19
31:50,512,512,2,16:19
31:50,366,1240,3,16:19
31:50,267,953,4,16:19
31:50,13,130,5,16:19
31:50,161,400,6,16:19
31:50,20,210,7,16:19
31:50,132,700,8,16:19
01:50,28,65,1,16:19
01:50,512,512,2,16:19
01:50,394,1240,3,16:19
01:50,240,953,4,16:19
01:50,17,130,5,16:19
01:50,145,400,6,16:19
01:50,20,210,7,16:19
01:50,111,700,8,16:19
31:50,30,65,1,16:19
31:50,512,512,2,16:19
31:50,416,1240,3,16:19
31:50,183,953,4,16:19
31:50,22,130,5,16:19
31:50,120,400,6,16:19
31:50,18,210,7,16:19
31:50,93,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,410,1240,3,16:19
01:50,169,953,4,16:19
01:50,27,130,5,16:19
01:50,109,400,6,16:19
01:50,18,210,7,16:19
01:50,81,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,398,1240,3,16:19
31:50,160,953,4,16:19
31:50,27,130,5,16:19
31:50,93,400,6,16:19
31:50,16,210,7,16:19
31:50,54,700,8,16:19
01:50,33,65,1,16:19
01:50,512,512,2,16:19
01:50,379,1240,3,16:19
01:50,165,953,4,16:19
01:50,13,130,5,16:19
01:50,81,400,6,16:19
01:50,13,210,7,16:19
01:50,41,700,8,16:19
31:50,35,65,1,16:19
31:50,512,512,2,16:19
31:50,363,1240,3,16:19
31:50,138,953,4,16:19
31:50,15,130,5,16:19
31:50,69,400,6,16:19
31:50,11,210,7,16:19
31:50,36,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,325,1240,3,16:19
01:50,121,953,4,16:19
01:50,12,130,5,16:19
01:50,56,400,6,16:19
01:50,8,210,7,16:19
01:50,30,700,8,16:19
31:50,29,65,1,16:19
31:50,512,512,2,16:19
31:50,218,1240,3,16:19
31:50,92,953,4,16:19
31:50,3,130,5,16:19
31:50,47,400,6,16:19
31:50,7,210,7,16:19
31:50,29,700,8,16:19
01:50,31,65,1,16:19
01:50,512,512,2,16:19
01:50,209,1240,3,16:19
01:50,82,953,4,16:19
01:50,5,130,5,16:19
01:50,43,400,6,16:19
01:50,5,210,7,16:19
01:50,28,700,8,16:19
31:50,31,65,1,16:19
31:50,512,512,2,16:19
31:50,208,1240,3,16:19
31:50,60,953,4,16:19
31:50,1,130,5,16:19
31:50,41,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,33,65,1,16:19
01:50,512,512,2,16:19
01:50,207,1240,3,16:19
01:50,28,953,4,16:19
01:50,1,130,5,16:19
01:50,41,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,208,1240,3,16:19
31:50,24,953,4,16:19
31:50,1,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,209,1240,3,16:19
01:50,18,953,4,16:19
01:50,2,130,5,16:19
01:50,40,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,208,1240,3,16:19
31:50,18,953,4,16:19
31:50,1,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,209,1240,3,16:19
01:50,18,953,4,16:19
01:50,1,130,5,16:19
01:50,40,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,209,1240,3,16:19
31:50,18,953,4,16:19
31:50,0,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,209,1240,3,16:19
01:50,18,953,4,16:19
01:50,0,130,5,16:19
01:50,40,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,35,65,1,16:19
31:50,512,512,2,16:19
31:50,209,1240,3,16:19
31:50,18,953,4,16:19
31:50,0,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,209,1240,3,16:19
01:50,18,953,4,16:19
01:50,1,130,5,16:19
01:50,40,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,209,1240,3,16:19
31:50,18,953,4,16:19
31:50,0,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,27,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,211,1240,3,16:19
01:50,18,953,4,16:19
01:50,1,130,5,16:19
01:50,40,400,6,16:19
01:50,3,210,7,16:19
01:50,27,700,8,16:19
31:50,34,65,1,16:19
31:50,512,512,2,16:19
31:50,212,1240,3,16:19
31:50,19,953,4,16:19
31:50,0,130,5,16:19
31:50,40,400,6,16:19
31:50,3,210,7,16:19
31:50,28,700,8,16:19
01:50,35,65,1,16:19
01:50,512,512,2,16:19
01:50,214,1240,3,16:19
01:50,24,953,4,16:19
01:50,2,130,5,16:19
01:50,43,400,6,16:19
01:50,3,210,7,16:19
01:50,29,700,8,16:19
31:50,33,65,1,16:19
31:50,512,512,2,16:19
31:50,230,1240,3,16:19
31:50,29,953,4,16:19
31:50,0,130,5,16:19
31:50,43,400,6,16:19
31:50,5,210,7,16:19
31:50,30,700,8,16:19
01:50,34,65,1,16:19
01:50,512,512,2,16:19
01:50,279,1240,3,16:19
01:50,37,953,4,16:19
01:50,0,130,5,16:19
01:50,43,400,6,16:19
01:50,9,210,7,16:19
01:50,33,700,8,16:19
31:50,33,65,1,16:19
31:50,512,512,2,16:19
31:50,346,1240,3,16:19
31:50,60,953,4,16:19
31:50,0,130,5,16:19
31:50,54,400,6,16:19
31:50,10,210,7,16:19
31:50,48,700,8,16:19
01:50,29,65,1,16:19
01:50,512,512,2,16:19
01:50,489,1240,3,16:19
01:50,120,953,4,16:19
01:50,2,130,5,16:19
01:50,78,400,6,16:19
01:50,26,210,7,16:19
01:50,91,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,683,1240,3,16:19
31:50,210,953,4,16:19
31:50,14,130,5,16:19
31:50,106,400,6,16:19
31:50,44,210,7,16:19
31:50,181,700,8,16:19
01:50,41,65,1,16:19
01:50,512,512,2,16:19
01:50,940,1240,3,16:19
01:50,263,953,4,16:19
01:50,32,130,5,16:19
01:50,146,400,6,16:19
01:50,50,210,7,16:19
01:50,314,700,8,16:19
31:50,38,65,1,16:19
31:50,512,512,2,16:19
31:50,1036,1240,3,16:19
31:50,298,953,4,16:19
31:50,32,130,5,16:19
31:50,168,400,6,16:19
31:50,48,210,7,16:19
31:50,338,700,8,16:19
01:50,37,65,1,16:19
01:50,512,512,2,16:19
01:50,1046,1240,3,16:19
01:50,354,953,4,16:19
01:50,43,130,5,16:19
01:50,208,400,6,16:19
01:50,51,210,7,16:19
01:50,352,700,8,16:19
31:50,33,65,1,16:19
31:50,512,512,2,16:19
31:50,1052,1240,3,16:19
31:50,429,953,4,16:19
31:50,63,130,5,16:19
31:50,251,400,6,16:19
31:50,55,210,7,16:19
31:50,411,700,8,16:19
01:50,39,65,1,16:19
01:50,512,512,2,16:19
01:50,1055,1240,3,16:19
01:50,482,953,4,16:19
01:50,61,130,5,16:19
01:50,285,400,6,16:19
01:50,55,210,7,16:19
01:50,458,700,8,16:19
31:50,36,65,1,16:19
31:50,512,512,2,16:19
31:50,1082,1240,3,16:19
31:50,562,953,4,16:19
31:50,53,130,5,16:19
31:50,301,400,6,16:19
31:50,53,210,7,16:19
